id,android_id,time_stamp,x,y,z,created_at,updated_at,notes,height,weight
1744,cc6b0ef12a58def2,1427380773045,-0.4213795,2.336741,3.6774938,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1745,cc6b0ef12a58def2,1427380773074,0.61291564,4.1180267,4.3766007,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1746,cc6b0ef12a58def2,1427380773104,-1.1109096,15.140931,9.662998,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1747,cc6b0ef12a58def2,1427380773125,-6.8569937,19.249382,14.796166,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1748,cc6b0ef12a58def2,1427380773154,-4.0222588,10.333375,6.5601125,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1749,cc6b0ef12a58def2,1427380773185,0.92895025,7.441179,1.7525556,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1750,cc6b0ef12a58def2,1427380773214,1.388637,13.40753,-3.2944214,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1751,cc6b0ef12a58def2,1427380773235,2.6527755,19.000385,3.9552212,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1752,cc6b0ef12a58def2,1427380773264,3.964798,7.393295,0.6799533,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1753,cc6b0ef12a58def2,1427380773285,2.767697,4.060566,-1.9249382,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1754,cc6b0ef12a58def2,1427380773315,1.5035586,6.1770406,-6.6367273,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1755,cc6b0ef12a58def2,1427380773345,-0.9576807,11.310209,-2.4037786,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1756,cc6b0ef12a58def2,1427380773375,-0.6607997,12.583924,1.4748282,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1757,cc6b0ef12a58def2,1427380773405,-2.1547816,9.624691,1.8100165,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1758,cc6b0ef12a58def2,1427380773435,-1.7717092,7.536947,-0.23942018,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1759,cc6b0ef12a58def2,1427380773465,0.45968673,7.1826053,-0.7182605,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1760,cc6b0ef12a58def2,1427380773495,0.23942018,7.73806,-0.1340753,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1761,cc6b0ef12a58def2,1427380773525,-1.3120226,8.149862,-1.0342951,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1762,cc6b0ef12a58def2,1427380773555,-1.1300632,8.647857,1.1971009,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1763,cc6b0ef12a58def2,1427380773585,-1.3694834,9.394848,4.156334,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1764,cc6b0ef12a58def2,1427380773615,-4.654328,11.176133,0.9959879,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1765,cc6b0ef12a58def2,1427380773645,-3.2848446,12.287044,-0.4405331,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1766,cc6b0ef12a58def2,1427380773675,-0.545878,13.43626,1.7812861,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1767,cc6b0ef12a58def2,1427380773705,-0.93852705,15.006856,-0.06703765,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1768,cc6b0ef12a58def2,1427380773735,-2.4708161,15.342045,1.2354081,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1769,cc6b0ef12a58def2,1427380773765,-3.6487634,10.697293,-1.436521,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1770,cc6b0ef12a58def2,1427380773795,-1.6472107,9.643845,-2.3558946,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1771,cc6b0ef12a58def2,1427380773825,1.3024458,17.180792,-2.4037786,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1772,cc6b0ef12a58def2,1427380773855,10.630256,15.006856,0.9959879,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1773,cc6b0ef12a58def2,1427380773885,0.94810385,10.400413,2.5953147,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1774,cc6b0ef12a58def2,1427380773915,-1.8195933,10.5440645,0.94810385,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1775,cc6b0ef12a58def2,1427380773945,-3.7924154,9.232041,0.5650316,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1776,cc6b0ef12a58def2,1427380773975,-2.4133554,6.3589997,0.82360536,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1777,cc6b0ef12a58def2,1427380774005,1.6376339,2.4612393,0.15322891,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1778,cc6b0ef12a58def2,1427380774035,2.5761611,1.9632454,1.541866,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1779,cc6b0ef12a58def2,1427380774065,2.087744,2.5187001,2.4133554,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1780,cc6b0ef12a58def2,1427380774086,0.7757214,2.7389667,3.265691,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1781,cc6b0ef12a58def2,1427380774115,-0.46926352,1.9440918,4.1276035,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1782,cc6b0ef12a58def2,1427380774146,0.19153613,4.2904096,5.6215854,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1783,cc6b0ef12a58def2,1427380774175,-3.6774938,18.195932,12.277467,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1784,cc6b0ef12a58def2,1427380774205,-6.5218053,18.02355,8.791509,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1785,cc6b0ef12a58def2,1427380774236,-0.08619126,4.223372,5.803545,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1786,cc6b0ef12a58def2,1427380774266,1.3599066,14.480132,-1.982399,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1787,cc6b0ef12a58def2,1427380774296,3.0454245,19.325996,1.5897499,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1788,cc6b0ef12a58def2,1427380774326,1.9632454,5.2768207,-0.8810662,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1789,cc6b0ef12a58def2,1427380774356,2.2888567,4.6830587,-4.357447,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1790,cc6b0ef12a58def2,1427380774386,2.528277,7.5561004,-6.5026517,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1791,cc6b0ef12a58def2,1427380774416,-0.6703765,12.306197,-0.62249243,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1792,cc6b0ef12a58def2,1427380774446,-1.8674773,11.482592,2.3463178,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1793,cc6b0ef12a58def2,1427380774468,-1.6089035,10.036493,3.371036,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1794,cc6b0ef12a58def2,1427380774496,-2.0015526,7.5944076,-0.25857377,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1795,cc6b0ef12a58def2,1427380774526,-0.21068975,7.776367,-0.35434186,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1796,cc6b0ef12a58def2,1427380774549,0.35434186,8.063671,-0.23942018,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1797,cc6b0ef12a58def2,1427380774576,-1.1300632,8.791509,0.34476504,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1798,cc6b0ef12a58def2,1427380774776,-1.2162545,16.366762,1.4077905,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1799,cc6b0ef12a58def2,1427380774957,-0.62249243,11.33894,1.685518,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1800,cc6b0ef12a58def2,1427380775136,2.087744,2.4516625,2.336741,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1801,cc6b0ef12a58def2,1427380775316,-2.1452048,9.595961,2.0111294,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1802,cc6b0ef12a58def2,1427380775496,-1.6280571,13.330915,-0.33518824,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1803,cc6b0ef12a58def2,1427380775676,-0.81402856,8.465898,-1.3503298,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1804,cc6b0ef12a58def2,1427380775857,-1.7429788,14.470555,0.90979666,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1805,cc6b0ef12a58def2,1427380776037,-0.5267244,11.434708,2.2026656,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1806,cc6b0ef12a58def2,1427380800501,2.0590134,2.6240451,2.7389667,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1807,cc6b0ef12a58def2,1427380800689,2.3558946,3.8402996,1.5514427,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1808,cc6b0ef12a58def2,1427380800719,0.5746084,3.2273839,2.480393,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1809,cc6b0ef12a58def2,1427380800740,0.4309563,2.6048915,3.6391866,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1810,cc6b0ef12a58def2,1427380800769,1.7812861,4.76925,6.2249246,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1811,cc6b0ef12a58def2,1427380800799,-2.767697,17.190369,13.110648,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1812,cc6b0ef12a58def2,1427380800820,-7.326257,19.230228,12.612655,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1813,cc6b0ef12a58def2,1427380800849,-4.060566,10.668563,4.903325,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1814,cc6b0ef12a58def2,1427380800870,0.545878,8.523358,4.8362875,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1815,cc6b0ef12a58def2,1427380800900,1.043872,11.808203,-4.367024,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1816,cc6b0ef12a58def2,1427380800930,4.309563,18.942924,5.305551,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1817,cc6b0ef12a58def2,1427380800960,4.548983,4.55856,0.8619126,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1818,cc6b0ef12a58def2,1427380800990,1.7908629,6.6750345,-6.8186865,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1819,cc6b0ef12a58def2,1427380801020,0.91937345,9.595961,-2.5187001,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1820,cc6b0ef12a58def2,1427380801050,-1.6376339,11.9614315,-0.82360536,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1821,cc6b0ef12a58def2,1427380801080,-2.7102363,10.840945,2.0015526,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1822,cc6b0ef12a58def2,1427380801110,-1.7812861,8.283937,0.58418524,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1823,cc6b0ef12a58def2,1427380801140,-0.5554548,7.431602,-0.10534488,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1824,cc6b0ef12a58def2,1427380801170,0.38307226,7.489063,-0.23942018,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1825,cc6b0ef12a58def2,1427380801200,-0.45010993,8.0445175,-0.18195933,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1826,cc6b0ef12a58def2,1427380801230,-1.6376339,8.24563,-1.8004397,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1827,cc6b0ef12a58def2,1427380801260,-0.7182605,8.2169,1.4652514,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1828,cc6b0ef12a58def2,1427380801290,-1.8100165,10.515334,3.7828386,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1829,cc6b0ef12a58def2,1427380801320,-3.8019924,13.273455,-0.10534488,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1830,cc6b0ef12a58def2,1427380801350,-3.122039,12.516887,1.1683705,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1831,cc6b0ef12a58def2,1427380801380,-0.7182605,14.5759,1.7238252,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1832,cc6b0ef12a58def2,1427380801410,-2.030283,15.418659,1.2737153,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1833,cc6b0ef12a58def2,1427380801440,-3.9264908,11.616667,-1.484405,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1834,cc6b0ef12a58def2,1427380801470,-2.5187001,9.5385,-1.4077905,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1835,cc6b0ef12a58def2,1427380801491,-0.8619126,10.783484,-3.3039982,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1836,cc6b0ef12a58def2,1427380801520,1.9440918,18.32043,-1.3599066,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1837,cc6b0ef12a58def2,1427380801550,9.059659,14.18325,1.2545617,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1838,cc6b0ef12a58def2,1427380801580,0.1436521,10.132261,1.4556746,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1839,cc6b0ef12a58def2,1427380801610,-1.2354081,10.7356,1.1492168,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1840,cc6b0ef12a58def2,1427380801640,-4.462792,9.011775,-0.5363012,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1841,cc6b0ef12a58def2,1427380801670,-2.4037786,6.83784,-0.18195933,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1842,cc6b0ef12a58def2,1427380801700,1.3024458,3.4093432,-0.49799395,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1843,cc6b0ef12a58def2,1427380801730,2.825158,1.7717092,1.1204864,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1844,cc6b0ef12a58def2,1427380801760,2.1068976,2.528277,2.3463178,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1845,cc6b0ef12a58def2,1427380801790,0.22984336,2.3750482,3.6296098,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1846,cc6b0ef12a58def2,1427380801820,0.095768064,2.8538885,4.0414124,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1847,cc6b0ef12a58def2,1427380801850,-0.15322891,10.793061,7.6710224,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1848,cc6b0ef12a58def2,1427380801880,-4.3861775,19.354727,15.533581,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1849,cc6b0ef12a58def2,1427380801901,-4.999093,13.828909,5.7748146,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1850,cc6b0ef12a58def2,1427380801931,1.091756,10.802638,4.7022123,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1851,cc6b0ef12a58def2,1427380801961,0.5554548,14.777013,0.47884035,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1852,cc6b0ef12a58def2,1427380801991,2.4420857,14.030022,-0.5554548,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1853,cc6b0ef12a58def2,1427380802021,3.0358477,5.631162,-0.7086837,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1854,cc6b0ef12a58def2,1427380802051,2.1930888,7.1826053,-5.889736,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1855,cc6b0ef12a58def2,1427380802081,2.0207062,9.56723,-1.5993267,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1856,cc6b0ef12a58def2,1427380802111,-1.8100165,11.559206,-0.4309563,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1857,cc6b0ef12a58def2,1427380802141,-2.8634653,10.658986,1.1779473,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1858,cc6b0ef12a58def2,1427380802171,-1.8291701,8.734048,0.7182605,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1859,cc6b0ef12a58def2,1427380802201,-0.81402856,7.489063,0.22984336,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1860,cc6b0ef12a58def2,1427380802231,0.11492168,7.345411,0.06703765,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1861,cc6b0ef12a58def2,1427380802261,-0.81402856,8.379706,0.35434186,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1862,cc6b0ef12a58def2,1427380802291,-1.4173675,8.494628,-0.9768343,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1863,cc6b0ef12a58def2,1427380802321,-1.1587936,8.312668,0.2873042,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1864,cc6b0ef12a58def2,1427380802351,-0.92895025,9.672575,3.3518825,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1865,cc6b0ef12a58def2,1427380802381,-3.7445314,11.492168,1.5035586,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1866,cc6b0ef12a58def2,1427380802411,-2.7868507,12.583924,-0.25857377,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1867,cc6b0ef12a58def2,1427380802441,-1.1971009,13.522451,1.1300632,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1868,cc6b0ef12a58def2,1427380802471,-1.3024458,13.972561,0.019153614,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1869,cc6b0ef12a58def2,1427380802501,-2.6144683,14.097059,1.0247183,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1870,cc6b0ef12a58def2,1427380802532,-3.9552212,10.793061,-1.3790601,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1871,cc6b0ef12a58def2,1427380802561,-1.3311762,9.892841,-1.8866309,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1872,cc6b0ef12a58def2,1427380802591,0.7182605,15.763424,-4.453215,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1873,cc6b0ef12a58def2,1427380802621,10.04607,16.539145,1.1492168,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1874,cc6b0ef12a58def2,1427380802651,2.1930888,11.712435,2.1068976,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1875,cc6b0ef12a58def2,1427380802682,-0.6512229,11.779472,1.733402,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1876,cc6b0ef12a58def2,1427380802711,-3.8881836,9.787497,-0.6512229,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1877,cc6b0ef12a58def2,1427380802732,-4.271256,7.6231384,0.076614454,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1878,cc6b0ef12a58def2,1427380802761,-0.9576807,5.2959743,-0.5554548,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1879,cc6b0ef12a58def2,1427380802782,1.8195933,3.371036,-0.6512229,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1880,cc6b0ef12a58def2,1427380802811,2.5953147,1.1204864,0.8619126,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1881,cc6b0ef12a58def2,1427380802832,2.4516625,1.1492168,1.8483237,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1882,cc6b0ef12a58def2,1427380802862,1.3024458,2.3463178,3.2082303,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1883,cc6b0ef12a58def2,1427380802892,-0.076614454,2.3175871,5.104438,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1884,cc6b0ef12a58def2,1427380802922,0.12449849,6.7133417,5.717354,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1885,cc6b0ef12a58def2,1427380802952,-3.0262709,18.89504,14.231135,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1886,cc6b0ef12a58def2,1427380802982,-4.050989,14.528016,8.24563,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1887,cc6b0ef12a58def2,1427380803012,1.4173675,14.853627,3.3901896,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1888,cc6b0ef12a58def2,1427380803042,-0.7661445,13.321339,0.32561144,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1889,cc6b0ef12a58def2,1427380803072,2.7006595,6.2345014,-3.0550013,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1890,cc6b0ef12a58def2,1427380803102,3.064578,9.193734,-2.8634653,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1891,cc6b0ef12a58def2,1427380803132,0.92895025,9.088389,-4.453215,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1892,cc6b0ef12a58def2,1427380803162,-0.5650316,9.854534,-0.545878,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1893,cc6b0ef12a58def2,1427380803192,-1.9249382,10.04607,0.31603462,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1894,cc6b0ef12a58def2,1427380803222,-1.1875241,9.260772,1.7525556,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1895,cc6b0ef12a58def2,1427380803252,-1.0247183,8.159439,0.6799533,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1896,cc6b0ef12a58def2,1427380803282,-0.63206923,7.5561004,0.36391866,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1897,cc6b0ef12a58def2,1427380803312,-0.35434186,7.785944,0.90979666,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1898,cc6b0ef12a58def2,1427380803342,-0.9672575,8.2169,0.5363012,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1899,cc6b0ef12a58def2,1427380803372,-1.3694834,8.1402855,-0.8331822,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1900,cc6b0ef12a58def2,1427380803402,-0.8714894,8.159439,-0.8619126,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1901,cc6b0ef12a58def2,1427380803432,-0.35434186,9.433155,3.1124623,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1902,cc6b0ef12a58def2,1427380803462,-2.2026656,12.143391,3.016694,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
1903,cc6b0ef12a58def2,1427380803492,-3.5817258,11.932701,-1.5610195,2015-03-26 16:32:18 UTC,2015-03-26 16:32:18 UTC,walk around block,70.0,185.0
