id,android_id,time_stamp,x,y,z,notes,created_at,updated_at,csv
2083,41af43bb3f9077ea,1423098334904,0.28840637,-0.03555298,9.910721,,2015-02-24 04:01:46 UTC,2015-02-24 04:01:46 UTC,
2084,41af43bb3f9077ea,1423098335419,0.30625916,-0.03793335,9.918457,,2015-02-24 04:01:46 UTC,2015-02-24 04:01:46 UTC,
2085,41af43bb3f9077ea,1423098335933,0.28900146,-0.029006958,9.932144,,2015-02-24 04:01:46 UTC,2015-02-24 04:01:46 UTC,
2086,41af43bb3f9077ea,1423098336448,0.29852295,-0.07006836,9.883347,,2015-02-24 04:01:46 UTC,2015-02-24 04:01:46 UTC,
2087,41af43bb3f9077ea,1423098336954,0.2955475,-0.06828308,9.884537,,2015-02-24 04:01:46 UTC,2015-02-24 04:01:46 UTC,
2088,41af43bb3f9077ea,1423098337456,0.28959656,-0.054595947,9.9214325,,2015-02-24 04:01:46 UTC,2015-02-24 04:01:46 UTC,
2089,41af43bb3f9077ea,1423098337971,0.31697083,-0.036743164,9.885132,,2015-02-24 04:01:46 UTC,2015-02-24 04:01:46 UTC,
2090,41af43bb3f9077ea,1423098338487,0.30090332,-0.06352234,9.879181,,2015-02-24 04:01:46 UTC,2015-02-24 04:01:46 UTC,
2091,41af43bb3f9077ea,1423098339000,0.2943573,-0.060546875,9.867279,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2092,41af43bb3f9077ea,1423098339514,0.2949524,-0.049835205,9.87442,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2093,41af43bb3f9077ea,1423098340030,0.30090332,-0.043884277,9.951782,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2094,41af43bb3f9077ea,1423098340545,0.28424072,-0.054595947,9.912506,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2095,41af43bb3f9077ea,1423098341058,0.2854309,-0.051620483,9.916077,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2096,41af43bb3f9077ea,1423098341578,0.2937622,-0.08078003,9.8958435,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2097,41af43bb3f9077ea,1423098342087,0.28067017,-0.05757141,9.888702,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2098,41af43bb3f9077ea,1423098342602,0.28959656,-0.055786133,9.954163,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2099,41af43bb3f9077ea,1423098343122,0.27233887,-0.061141968,9.911911,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2100,41af43bb3f9077ea,1423098343630,0.30387878,-0.06173706,9.882156,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2101,41af43bb3f9077ea,1423098344152,0.2866211,-0.04031372,9.917267,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2102,41af43bb3f9077ea,1423098344660,0.29971313,-0.047454834,9.933334,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2103,41af43bb3f9077ea,1423098345172,0.29138184,-0.05340576,9.908936,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2104,41af43bb3f9077ea,1423098345689,0.2705536,-0.049835205,9.932144,,2015-02-24 04:01:47 UTC,2015-02-24 04:01:47 UTC,
2105,41af43bb3f9077ea,1423098346202,0.2937622,-0.048049927,9.928574,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2106,41af43bb3f9077ea,1423098346716,0.29792786,-0.04626465,9.908936,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2107,41af43bb3f9077ea,1423098347230,0.28900146,-0.043289185,9.894058,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2108,41af43bb3f9077ea,1423098347733,0.29733276,-0.0664978,9.923813,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2109,41af43bb3f9077ea,1423098348242,0.30506897,-0.039123535,9.856567,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2110,41af43bb3f9077ea,1423098348787,0.3110199,-0.034957886,9.891083,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2111,41af43bb3f9077ea,1423098349291,0.3020935,-0.04269409,9.880371,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2112,41af43bb3f9077ea,1423098349809,0.25567627,-0.049835205,9.943451,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2113,41af43bb3f9077ea,1423098350319,0.3020935,-0.050430298,9.915482,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2114,41af43bb3f9077ea,1423098350834,0.3199463,-0.055786133,9.911911,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2115,41af43bb3f9077ea,1423098351349,0.28840637,-0.067092896,9.914291,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2116,41af43bb3f9077ea,1423098351864,0.28959656,-0.05519104,9.90358,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2117,41af43bb3f9077ea,1423098352377,0.29197693,-0.061141968,9.880371,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2118,41af43bb3f9077ea,1423098352897,0.29257202,-0.017105103,9.90596,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2119,41af43bb3f9077ea,1423098353409,0.2949524,-0.067092896,9.945831,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2120,41af43bb3f9077ea,1423098353921,0.2788849,-0.07185364,9.913101,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2121,41af43bb3f9077ea,1423098354436,0.28781128,-0.056381226,9.90834,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2122,41af43bb3f9077ea,1423098354951,0.28781128,-0.077804565,9.859543,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2123,41af43bb3f9077ea,1423098355467,0.32113647,-0.05102539,9.916672,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2124,41af43bb3f9077ea,1423098355980,0.2955475,-0.06352234,9.901199,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2125,41af43bb3f9077ea,1423098356495,0.27471924,-0.062332153,9.90834,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2126,41af43bb3f9077ea,1423098357009,0.31518555,-0.061141968,9.851807,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2127,41af43bb3f9077ea,1423098357523,0.29852295,-0.060546875,9.920242,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2128,41af43bb3f9077ea,1423098358039,0.30923462,-0.060546875,9.897629,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2129,41af43bb3f9077ea,1423098358554,0.30685425,-0.073638916,9.930954,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2130,41af43bb3f9077ea,1423098359067,0.2770996,-0.062332153,9.929764,,2015-02-24 04:01:48 UTC,2015-02-24 04:01:48 UTC,
2131,41af43bb3f9077ea,1423098359582,0.27650452,-0.05281067,9.889893,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2132,41af43bb3f9077ea,1423098360096,0.2693634,-0.061141968,9.914291,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2133,41af43bb3f9077ea,1423098360613,0.3020935,-0.051620483,9.902985,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2134,41af43bb3f9077ea,1423098361127,0.29911804,-0.049240112,9.926788,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2135,41af43bb3f9077ea,1423098361640,0.28900146,-0.05281067,9.896439,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2136,41af43bb3f9077ea,1423098362158,0.30090332,-0.054000854,9.876801,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2137,41af43bb3f9077ea,1423098362670,0.28840637,-0.05340576,9.908936,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2138,41af43bb3f9077ea,1423098363185,0.29197693,-0.067092896,9.861923,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2139,41af43bb3f9077ea,1423098363700,0.2872162,-0.067092896,9.919647,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2140,41af43bb3f9077ea,1423098364213,0.30090332,-0.06352234,9.889893,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2141,41af43bb3f9077ea,1423098364729,0.32113647,-0.05340576,9.885727,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2142,41af43bb3f9077ea,1423098365241,0.28959656,-0.06590271,9.847641,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2143,41af43bb3f9077ea,1423098365758,0.29911804,-0.059951782,9.900009,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2144,41af43bb3f9077ea,1423098366272,0.26341248,-0.05935669,9.942261,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2145,41af43bb3f9077ea,1423098366786,0.30625916,-0.038528442,9.923813,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2146,41af43bb3f9077ea,1423098367299,0.30030823,-0.061141968,9.907745,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2147,41af43bb3f9077ea,1423098367814,0.318161,-0.07601929,9.906555,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2148,41af43bb3f9077ea,1423098368330,0.28781128,-0.07839966,9.855377,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2149,41af43bb3f9077ea,1423098368845,0.29792786,-0.040908813,9.90358,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2150,41af43bb3f9077ea,1423098369374,0.29614258,-0.05935669,9.876801,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2151,41af43bb3f9077ea,1423098369893,0.30447388,-0.04269409,9.876205,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2152,41af43bb3f9077ea,1423098370414,0.3020935,-0.05935669,9.9279785,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2153,41af43bb3f9077ea,1423098370922,0.2949524,-0.058761597,9.905365,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2154,41af43bb3f9077ea,1423098371438,0.28781128,-0.049835205,9.93869,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2155,41af43bb3f9077ea,1423098371951,0.29733276,-0.056381226,9.84288,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2156,41af43bb3f9077ea,1423098372465,0.29852295,-0.05757141,9.868469,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2157,41af43bb3f9077ea,1423098372982,0.31221008,-0.042099,9.929764,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2158,41af43bb3f9077ea,1423098373496,0.28067017,-0.040908813,9.913101,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2159,41af43bb3f9077ea,1423098374011,0.29614258,-0.06768799,9.87085,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2160,41af43bb3f9077ea,1423098374525,0.318161,-0.04864502,9.900009,,2015-02-24 04:01:49 UTC,2015-02-24 04:01:49 UTC,
2161,41af43bb3f9077ea,1423098375040,0.3020935,-0.047454834,9.864304,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2162,41af43bb3f9077ea,1423098375553,0.28126526,-0.06530762,9.892868,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2163,41af43bb3f9077ea,1423098376068,0.28900146,-0.045074463,9.916077,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2164,41af43bb3f9077ea,1423098376584,0.29733276,-0.030197144,9.893463,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2165,41af43bb3f9077ea,1423098377098,0.33184814,-0.04864502,9.897034,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2166,41af43bb3f9077ea,1423098377613,0.27650452,-0.06352234,9.853592,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2167,41af43bb3f9077ea,1423098378126,0.29614258,-0.06352234,9.900604,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2168,41af43bb3f9077ea,1423098378646,0.28245544,-0.056381226,9.954163,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2169,41af43bb3f9077ea,1423098379156,0.2943573,-0.061141968,9.880966,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2170,41af43bb3f9077ea,1423098379671,0.29019165,-0.05757141,9.916077,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2171,41af43bb3f9077ea,1423098380184,0.27947998,-0.06411743,9.923813,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2172,41af43bb3f9077ea,1423098380700,0.28126526,-0.07006836,9.928574,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2173,41af43bb3f9077ea,1423098381214,0.29197693,-0.058166504,9.948807,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2174,41af43bb3f9077ea,1423098381729,0.29673767,-0.07006836,9.925598,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2175,41af43bb3f9077ea,1423098382244,0.28364563,-0.042099,9.897629,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2176,41af43bb3f9077ea,1423098382761,0.29138184,-0.050430298,9.861328,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2177,41af43bb3f9077ea,1423098383272,0.29792786,-0.055786133,9.944641,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2178,41af43bb3f9077ea,1423098383787,0.29852295,-0.047454834,9.892868,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2179,41af43bb3f9077ea,1423098384305,0.28840637,-0.06828308,9.911316,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2180,41af43bb3f9077ea,1423098384820,0.27174377,-0.045074463,9.901794,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2181,41af43bb3f9077ea,1423098385329,0.29078674,-0.038528442,9.878586,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2182,41af43bb3f9077ea,1423098385848,0.318161,-0.054595947,9.912506,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2183,41af43bb3f9077ea,1423098386360,0.28781128,-0.025436401,9.933334,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2184,41af43bb3f9077ea,1423098386874,0.28245544,-0.060546875,9.93988,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2185,41af43bb3f9077ea,1423098387396,0.28959656,-0.059951782,9.907745,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2186,41af43bb3f9077ea,1423098387902,0.29852295,-0.052215576,9.84169,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2187,41af43bb3f9077ea,1423098388418,0.28305054,-0.05281067,9.916672,,2015-02-24 04:01:50 UTC,2015-02-24 04:01:50 UTC,
2188,41af43bb3f9077ea,1423098388931,0.2770996,-0.045669556,9.892868,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2189,41af43bb3f9077ea,1423098389446,0.27947998,-0.061141968,9.913696,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2190,41af43bb3f9077ea,1423098389960,0.3014984,-0.05519104,9.932144,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2191,41af43bb3f9077ea,1423098390476,0.29673767,-0.056381226,9.904175,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2192,41af43bb3f9077ea,1423098390991,0.29019165,-0.058166504,9.885727,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2193,41af43bb3f9077ea,1423098391507,0.27293396,-0.04685974,9.920837,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2194,41af43bb3f9077ea,1423098392019,0.286026,-0.058166504,9.920837,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2195,41af43bb3f9077ea,1423098392520,0.2943573,-0.049240112,9.855972,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2196,41af43bb3f9077ea,1423098393033,0.28126526,-0.051620483,9.883942,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2197,41af43bb3f9077ea,1423098393544,0.2776947,-0.052215576,9.916672,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2198,41af43bb3f9077ea,1423098394057,0.2872162,-0.055786133,9.982727,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2199,41af43bb3f9077ea,1423098394577,0.30030823,-0.068878174,9.90477,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2200,41af43bb3f9077ea,1423098395088,0.2705536,-0.055786133,9.901199,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2201,41af43bb3f9077ea,1423098395602,0.3193512,-0.036743164,9.922623,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2202,41af43bb3f9077ea,1423098396122,0.27233887,-0.07066345,9.894058,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2203,41af43bb3f9077ea,1423098396631,0.32946777,-0.04031372,9.881561,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2204,41af43bb3f9077ea,1423098397146,0.2949524,-0.056381226,9.895248,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2205,41af43bb3f9077ea,1423098397684,0.30447388,-0.06590271,9.886322,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2206,41af43bb3f9077ea,1423098398193,0.26757813,-0.061141968,9.963089,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2207,41af43bb3f9077ea,1423098398709,0.29197693,-0.058761597,9.917267,,2015-02-24 04:01:51 UTC,2015-02-24 04:01:51 UTC,
2208,41af43bb3f9077ea,1423098399222,0.30090332,-0.04269409,9.856567,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2209,41af43bb3f9077ea,1423098399737,0.31221008,-0.043884277,9.898224,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2210,41af43bb3f9077ea,1423098400252,0.28007507,-0.060546875,9.909531,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2211,41af43bb3f9077ea,1423098400768,0.29019165,-0.056381226,9.933334,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2212,41af43bb3f9077ea,1423098401281,0.29019165,-0.071258545,9.90239,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2213,41af43bb3f9077ea,1423098401797,0.30566406,-0.034362793,9.888107,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2214,41af43bb3f9077ea,1423098402315,0.27590942,-0.05281067,9.923813,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2215,41af43bb3f9077ea,1423098402825,0.30744934,-0.07899475,9.940475,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2216,41af43bb3f9077ea,1423098403326,0.28126526,-0.04626465,9.884537,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2217,41af43bb3f9077ea,1423098403836,0.30447388,-0.032577515,9.917267,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2218,41af43bb3f9077ea,1423098404354,0.2872162,-0.07066345,9.901794,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2219,41af43bb3f9077ea,1423098404864,0.2931671,-0.045669556,9.949997,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2220,41af43bb3f9077ea,1423098405377,0.28424072,-0.04864502,9.911911,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2221,41af43bb3f9077ea,1423098405893,0.28364563,-0.052215576,9.891678,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2222,41af43bb3f9077ea,1423098406408,0.28305054,-0.04626465,9.929764,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2223,41af43bb3f9077ea,1423098406923,0.29911804,-0.039123535,9.925003,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2224,41af43bb3f9077ea,1423098407437,0.29138184,-0.047454834,9.914291,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2225,41af43bb3f9077ea,1423098407950,0.2937622,-0.019485474,9.910126,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2226,41af43bb3f9077ea,1423098408467,0.2943573,-0.06352234,9.888702,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2227,41af43bb3f9077ea,1423098408982,0.29019165,-0.06411743,9.900604,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2228,41af43bb3f9077ea,1423098409499,0.2931671,-0.06173706,9.888107,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2229,41af43bb3f9077ea,1423098410010,0.30030823,-0.07304382,9.9214325,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2230,41af43bb3f9077ea,1423098410526,0.28840637,-0.06828308,9.90596,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2231,41af43bb3f9077ea,1423098411041,0.29197693,-0.05102539,9.876205,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2232,41af43bb3f9077ea,1423098411556,0.28364563,-0.055786133,9.914886,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2233,41af43bb3f9077ea,1423098412069,0.2866211,-0.049240112,9.879181,,2015-02-24 04:01:52 UTC,2015-02-24 04:01:52 UTC,
2234,41af43bb3f9077ea,1423098412584,0.3026886,-0.050430298,9.932739,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2235,41af43bb3f9077ea,1423098413099,0.31221008,-0.04269409,9.914886,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2236,41af43bb3f9077ea,1423098413614,0.30685425,-0.05697632,9.916672,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2237,41af43bb3f9077ea,1423098414128,0.30506897,-0.04864502,9.914291,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2238,41af43bb3f9077ea,1423098414641,0.2931671,-0.054000854,9.900604,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2239,41af43bb3f9077ea,1423098415157,0.3098297,-0.043884277,9.879181,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2240,41af43bb3f9077ea,1423098415671,0.30030823,-0.06173706,9.963684,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2241,41af43bb3f9077ea,1423098416185,0.28364563,-0.0748291,9.912506,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2242,41af43bb3f9077ea,1423098416700,0.30685425,-0.04626465,9.872635,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2243,41af43bb3f9077ea,1423098417214,0.31578064,-0.06828308,9.87085,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2244,41af43bb3f9077ea,1423098417729,0.31459045,-0.050430298,9.882751,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2245,41af43bb3f9077ea,1423098418243,0.29138184,-0.06530762,9.944046,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2246,41af43bb3f9077ea,1423098418759,0.28900146,-0.06530762,9.90596,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2247,41af43bb3f9077ea,1423098419277,0.286026,-0.0664978,9.915482,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2248,41af43bb3f9077ea,1423098419788,0.286026,-0.05697632,9.894058,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2249,41af43bb3f9077ea,1423098420303,0.28483582,-0.08078003,9.917862,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2250,41af43bb3f9077ea,1423098420821,0.28483582,-0.068878174,9.893463,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2251,41af43bb3f9077ea,1423098421332,0.29257202,-0.05935669,9.917862,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2252,41af43bb3f9077ea,1423098421846,0.29792786,-0.06828308,9.895248,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2253,41af43bb3f9077ea,1423098422360,0.286026,-0.054595947,9.922623,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2254,41af43bb3f9077ea,1423098422877,0.30625916,-0.04864502,9.841095,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2255,41af43bb3f9077ea,1423098423390,0.286026,-0.05935669,9.916077,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2256,41af43bb3f9077ea,1423098423906,0.3032837,-0.05935669,9.93988,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2257,41af43bb3f9077ea,1423098424420,0.29257202,-0.041503906,9.946426,,2015-02-24 04:01:53 UTC,2015-02-24 04:01:53 UTC,
2258,41af43bb3f9077ea,1423098424934,0.29792786,-0.049240112,9.858353,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2259,41af43bb3f9077ea,1423098425451,0.3026886,-0.048049927,9.909531,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2260,41af43bb3f9077ea,1423098425962,0.28959656,-0.064712524,9.919647,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2261,41af43bb3f9077ea,1423098426479,0.2955475,-0.052215576,9.8958435,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2262,41af43bb3f9077ea,1423098426992,0.3014984,-0.05281067,9.90358,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2263,41af43bb3f9077ea,1423098427507,0.3014984,-0.050430298,9.897034,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2264,41af43bb3f9077ea,1423098428021,0.27531433,-0.062927246,9.924408,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2265,41af43bb3f9077ea,1423098428537,0.27590942,-0.043289185,9.944641,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2266,41af43bb3f9077ea,1423098429051,0.28781128,-0.04269409,9.886917,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2267,41af43bb3f9077ea,1423098429568,0.27531433,-0.08137512,9.892868,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
2268,41af43bb3f9077ea,1423098430080,0.27947998,-0.048049927,9.900604,,2015-02-24 04:01:54 UTC,2015-02-24 04:01:54 UTC,
